tenant_id,customer_id,external_tx_id,amount,currency,tx_timestamp,merchant_category,merchant_id,device_id,ip_address_hash,location_country,channel,classification,source,notes
550e8400-e29b-41d4-a716-446655440000,ba771635-50ef-44f5-b882-81fa0d487271,txn-012759,428.35,GHS,2025-02-14T15:10:00Z,RETAIL,,device-ring-3,ip-hash-172,US,WEB,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,e99588de-3851-48ec-96e6-9c9d9b0748bf,txn-012760,135.0,GHS,2025-02-14T15:15:00Z,RETAIL,,device-039,ip-hash-180,NG,WEB,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,aed6b8c0-185d-43f8-9992-caca9f8fbb60,txn-012761,513.93,GHS,2025-02-14T15:20:00Z,RETAIL,,device-ring-4,ip-hash-145,GB,WEB,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,98fbb92e-c90d-4e6a-8b20-8f73c53711ff,txn-012762,291.32,USD,2025-02-14T15:25:00Z,RETAIL,,device-035,ip-hash-96,GB,MOBILE,CONFIRMED_LEGIT,ANALYST,
550e8400-e29b-41d4-a716-446655440000,b2e12be3-69df-4da0-9a61-00763fb1e424,txn-012763,157.26,USD,2025-02-14T15:30:00Z,GAMBLING,,device-ring-2,ip-hash-193,GH,MOBILE,CONFIRMED_LEGIT,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,6d3cbed7-d60a-4c2a-87fc-b0cc83f7d5bb,txn-012764,153.1,GHS,2025-02-14T15:35:00Z,CRYPTO,,device-ring-4,ip-hash-144,GB,MOBILE,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,f807dec4-19d5-4ea1-a4a4-58823419a68f,txn-012765,54.74,GHS,2025-02-14T15:40:00Z,GAMBLING,,device-004,ip-hash-85,NG,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,1e75f7de-4a54-432c-8a46-fc89fbdb7b4b,txn-012766,127.81,GHS,2025-02-14T15:45:00Z,RETAIL,,device-ring-3,ip-hash-95,GB,WEB,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,6d3cbed7-d60a-4c2a-87fc-b0cc83f7d5bb,txn-012767,6720.69,GHS,2025-02-14T15:50:00Z,CRYPTO,,device-ring-4,ip-hash-95,GB,WEB,CONFIRMED_FRAUD,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,1133b671-5057-4b88-89c3-4683f20ffc4e,txn-012768,288.8,USD,2025-02-14T15:55:00Z,RETAIL,,device-ring-2,ip-hash-76,GB,WEB,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,b2e12be3-69df-4da0-9a61-00763fb1e424,txn-012769,386.62,GHS,2025-02-14T16:00:00Z,GAMBLING,,device-ring-2,ip-hash-56,US,WEB,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,de01a930-3760-46f6-aaa0-6d5343eb6978,txn-012770,835.17,USD,2025-02-14T16:05:00Z,RETAIL,,device-ring-1,ip-hash-139,US,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,98fbb92e-c90d-4e6a-8b20-8f73c53711ff,txn-012771,808.65,GHS,2025-02-14T16:10:00Z,GAMBLING,,device-035,ip-hash-125,NG,MOBILE,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,d6e2346c-9d86-4bcb-9d90-7620db1b53e6,txn-012772,673.6,GHS,2025-02-14T16:15:00Z,RETAIL,,device-020,ip-hash-199,GB,WEB,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,65ee485e-1512-419c-b769-54d0a3d50c48,txn-012773,566.36,USD,2025-02-14T16:20:00Z,GAMBLING,,device-002,ip-hash-13,GH,WEB,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,5c88eade-5006-4127-9a89-090cd48e5dce,txn-012774,3884.9,GHS,2025-02-14T16:25:00Z,GAMBLING,,device-ring-3,ip-hash-179,US,WEB,CONFIRMED_FRAUD,ANALYST,
550e8400-e29b-41d4-a716-446655440000,aed6b8c0-185d-43f8-9992-caca9f8fbb60,txn-012775,462.89,GHS,2025-02-14T16:30:00Z,RETAIL,,device-ring-4,ip-hash-118,GB,WEB,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,a7802210-ce09-4250-9ac3-150c8d7e1671,txn-012776,96.29,GHS,2025-02-14T16:35:00Z,RETAIL,,device-ring-2,ip-hash-19,GH,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,5c8114de-e9a4-4828-8a5e-43064309d308,txn-012777,157.77,GHS,2025-02-14T16:40:00Z,RETAIL,,device-036,ip-hash-182,GB,WEB,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,870e7114-6f54-4a8f-9781-b7f36ac66231,txn-012778,410.09,USD,2025-02-14T16:45:00Z,RETAIL,,device-033,ip-hash-29,GH,WEB,CONFIRMED_LEGIT,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,358177b9-20c2-4b00-ba68-55985805620c,txn-012779,327.27,GHS,2025-02-14T16:50:00Z,RETAIL,,device-031,ip-hash-190,NG,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,358177b9-20c2-4b00-ba68-55985805620c,txn-012780,4058.4,USD,2025-02-14T16:55:00Z,CRYPTO,,device-ring-4,ip-hash-22,US,WEB,CONFIRMED_FRAUD,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,5c88eade-5006-4127-9a89-090cd48e5dce,txn-012781,320.89,USD,2025-02-14T17:00:00Z,CRYPTO,,device-ring-3,ip-hash-123,GH,WEB,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,a7802210-ce09-4250-9ac3-150c8d7e1671,txn-012782,291.93,USD,2025-02-14T17:05:00Z,RETAIL,,device-ring-2,ip-hash-17,NG,WEB,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,6d3cbed7-d60a-4c2a-87fc-b0cc83f7d5bb,txn-012783,4166.15,USD,2025-02-14T17:10:00Z,CRYPTO,,device-ring-4,ip-hash-84,NG,MOBILE,CONFIRMED_FRAUD,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,5c88eade-5006-4127-9a89-090cd48e5dce,txn-012784,305.03,USD,2025-02-14T17:15:00Z,RETAIL,,device-023,ip-hash-16,GH,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,dda85849-ac4b-4d0f-807f-7353fb334420,txn-012785,3924.91,GHS,2025-02-14T17:20:00Z,CRYPTO,,device-032,ip-hash-152,US,MOBILE,CONFIRMED_FRAUD,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,7fd55295-363c-4176-88a9-876a3800be5c,txn-012786,715.16,USD,2025-02-14T17:25:00Z,RETAIL,,device-ring-4,ip-hash-156,GB,WEB,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,34b373cf-94d4-47d0-a264-7d20f4fc16e7,txn-012787,548.44,USD,2025-02-14T17:30:00Z,CRYPTO,,device-037,ip-hash-154,GB,MOBILE,CONFIRMED_LEGIT,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,bc1aa172-6917-4837-90dc-fbac6a4347f5,txn-012788,1935.36,USD,2025-02-14T17:35:00Z,GAMBLING,,device-ring-4,ip-hash-186,NG,MOBILE,CONFIRMED_FRAUD,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,d6e2346c-9d86-4bcb-9d90-7620db1b53e6,txn-012789,677.08,GHS,2025-02-14T17:40:00Z,RETAIL,,device-ring-3,ip-hash-54,US,WEB,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,59ed957a-fe0e-467a-957b-ab52488ab67b,txn-012790,4065.64,GHS,2025-02-14T17:45:00Z,GAMBLING,,device-ring-4,ip-hash-170,GH,MOBILE,CONFIRMED_FRAUD,ANALYST,
550e8400-e29b-41d4-a716-446655440000,98fbb92e-c90d-4e6a-8b20-8f73c53711ff,txn-012791,752.9,GHS,2025-02-14T17:50:00Z,GAMBLING,,device-035,ip-hash-170,NG,WEB,CONFIRMED_FRAUD,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,d6e2346c-9d86-4bcb-9d90-7620db1b53e6,txn-012792,524.07,GHS,2025-02-14T17:55:00Z,GAMBLING,,device-020,ip-hash-135,GH,WEB,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,65ee485e-1512-419c-b769-54d0a3d50c48,txn-012793,80.26,USD,2025-02-14T18:00:00Z,RETAIL,,device-002,ip-hash-67,US,WEB,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,48c158f7-2fbb-44a8-8e67-c3b2c2c536c6,txn-012794,4006.03,USD,2025-02-14T18:05:00Z,CRYPTO,,device-ring-4,ip-hash-133,GB,MOBILE,CONFIRMED_FRAUD,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,de01a930-3760-46f6-aaa0-6d5343eb6978,txn-012795,392.51,GHS,2025-02-14T18:10:00Z,RETAIL,,device-ring-1,ip-hash-40,NG,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,358177b9-20c2-4b00-ba68-55985805620c,txn-012796,839.69,GHS,2025-02-14T18:15:00Z,RETAIL,,device-031,ip-hash-107,NG,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,5c8114de-e9a4-4828-8a5e-43064309d308,txn-012797,397.09,GHS,2025-02-14T18:20:00Z,RETAIL,,device-036,ip-hash-60,GB,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,65ee485e-1512-419c-b769-54d0a3d50c48,txn-012798,899.91,GHS,2025-02-14T18:25:00Z,RETAIL,,device-ring-1,ip-hash-10,NG,WEB,CONFIRMED_LEGIT,ANALYST,
550e8400-e29b-41d4-a716-446655440000,452f5ae2-636f-4025-908d-0705f643f73b,txn-012799,6191.29,GHS,2025-02-14T18:30:00Z,GAMBLING,,device-027,ip-hash-111,NG,MOBILE,CONFIRMED_FRAUD,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,48c158f7-2fbb-44a8-8e67-c3b2c2c536c6,txn-012800,258.1,USD,2025-02-14T18:35:00Z,GAMBLING,,device-ring-4,ip-hash-199,NG,MOBILE,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,e44d2b32-8770-4e67-a85e-8a7116423136,txn-012801,752.98,GHS,2025-02-14T18:40:00Z,RETAIL,,device-034,ip-hash-141,GB,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,1e75f7de-4a54-432c-8a46-fc89fbdb7b4b,txn-012802,697.13,USD,2025-02-14T18:45:00Z,RETAIL,,device-022,ip-hash-2,NG,WEB,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,e44d2b32-8770-4e67-a85e-8a7116423136,txn-012803,676.24,GHS,2025-02-14T18:50:00Z,RETAIL,,device-034,ip-hash-159,NG,WEB,CONFIRMED_LEGIT,ANALYST,
550e8400-e29b-41d4-a716-446655440000,bc1aa172-6917-4837-90dc-fbac6a4347f5,txn-012804,297.65,USD,2025-02-14T18:55:00Z,RETAIL,,device-ring-4,ip-hash-79,GB,WEB,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,4b44cb40-7968-4b73-b617-def84ee1eabb,txn-012805,371.1,GHS,2025-02-14T19:00:00Z,RETAIL,,device-006,ip-hash-177,NG,WEB,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,ba771635-50ef-44f5-b882-81fa0d487271,txn-012806,734.53,GHS,2025-02-14T19:05:00Z,GAMBLING,,device-021,ip-hash-32,GH,WEB,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,5c8114de-e9a4-4828-8a5e-43064309d308,txn-012807,679.2,GHS,2025-02-14T19:10:00Z,RETAIL,,device-036,ip-hash-76,US,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,b2e12be3-69df-4da0-9a61-00763fb1e424,txn-012808,745.05,USD,2025-02-14T19:15:00Z,RETAIL,,device-ring-2,ip-hash-101,US,MOBILE,CONFIRMED_LEGIT,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,ba771635-50ef-44f5-b882-81fa0d487271,txn-012809,2511.17,USD,2025-02-14T19:20:00Z,CRYPTO,,device-ring-3,ip-hash-110,US,WEB,CONFIRMED_FRAUD,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,de01a930-3760-46f6-aaa0-6d5343eb6978,txn-012810,1428.87,USD,2025-02-14T19:25:00Z,CRYPTO,,device-ring-1,ip-hash-137,GH,MOBILE,CONFIRMED_FRAUD,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,5c88eade-5006-4127-9a89-090cd48e5dce,txn-012811,1882.53,GHS,2025-02-14T19:30:00Z,GAMBLING,,device-ring-3,ip-hash-50,US,WEB,CONFIRMED_FRAUD,ANALYST,
550e8400-e29b-41d4-a716-446655440000,b2e12be3-69df-4da0-9a61-00763fb1e424,txn-012812,30.29,USD,2025-02-14T19:35:00Z,RETAIL,,device-014,ip-hash-98,US,MOBILE,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,9bccf3ab-6750-4a4b-af5f-c21986b54b2b,txn-012813,2362.41,USD,2025-02-14T19:40:00Z,RETAIL,,device-011,ip-hash-60,GH,MOBILE,CONFIRMED_FRAUD,ANALYST,
550e8400-e29b-41d4-a716-446655440000,69d034c0-0f8e-4f2b-b81e-1af34432761b,txn-012814,750.84,GHS,2025-02-14T19:45:00Z,RETAIL,,device-ring-1,ip-hash-56,NG,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,bc1aa172-6917-4837-90dc-fbac6a4347f5,txn-012815,800.35,GHS,2025-02-14T19:50:00Z,RETAIL,,device-028,ip-hash-92,GH,MOBILE,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,48c158f7-2fbb-44a8-8e67-c3b2c2c536c6,txn-012816,114.91,GHS,2025-02-14T19:55:00Z,RETAIL,,device-026,ip-hash-89,GH,WEB,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,1e75f7de-4a54-432c-8a46-fc89fbdb7b4b,txn-012817,475.19,USD,2025-02-14T20:00:00Z,CRYPTO,,device-ring-3,ip-hash-167,GH,WEB,CONFIRMED_LEGIT,ANALYST,
550e8400-e29b-41d4-a716-446655440000,05125ad5-15c9-4b08-8f94-3a158a9636a1,txn-012818,232.43,GHS,2025-02-14T20:05:00Z,RETAIL,,device-ring-1,ip-hash-19,NG,MOBILE,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,59ed957a-fe0e-467a-957b-ab52488ab67b,txn-012819,208.17,USD,2025-02-14T20:10:00Z,RETAIL,,device-ring-4,ip-hash-22,GH,WEB,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,69d034c0-0f8e-4f2b-b81e-1af34432761b,txn-012820,601.48,GHS,2025-02-14T20:15:00Z,RETAIL,,device-000,ip-hash-45,US,MOBILE,CONFIRMED_LEGIT,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,65ee485e-1512-419c-b769-54d0a3d50c48,txn-012821,5111.98,GHS,2025-02-14T20:20:00Z,RETAIL,,device-002,ip-hash-162,GB,MOBILE,CONFIRMED_FRAUD,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,6d3cbed7-d60a-4c2a-87fc-b0cc83f7d5bb,txn-012822,181.75,GHS,2025-02-14T20:25:00Z,RETAIL,,device-024,ip-hash-73,GB,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,810e2dd3-abdb-4e34-9635-768329a8c141,txn-012823,3805.54,GHS,2025-02-14T20:30:00Z,CRYPTO,,device-013,ip-hash-77,GH,WEB,CONFIRMED_FRAUD,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,69d034c0-0f8e-4f2b-b81e-1af34432761b,txn-012824,893.76,GHS,2025-02-14T20:35:00Z,GAMBLING,,device-ring-1,ip-hash-90,US,MOBILE,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,7fd55295-363c-4176-88a9-876a3800be5c,txn-012825,834.01,USD,2025-02-14T20:40:00Z,RETAIL,,device-ring-4,ip-hash-163,GH,WEB,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,d6e2346c-9d86-4bcb-9d90-7620db1b53e6,txn-012826,443.31,GHS,2025-02-14T20:45:00Z,RETAIL,,device-020,ip-hash-12,GB,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,c3a7926e-fa89-484f-8e1e-5b46e6c6005b,txn-012827,267.46,GHS,2025-02-14T20:50:00Z,RETAIL,,device-ring-3,ip-hash-170,US,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,cc5e94ad-a150-4f74-8ec3-eff7c5360a59,txn-012828,650.71,USD,2025-02-14T20:55:00Z,CRYPTO,,device-ring-2,ip-hash-137,US,WEB,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,a7802210-ce09-4250-9ac3-150c8d7e1671,txn-012829,469.53,USD,2025-02-14T21:00:00Z,RETAIL,,device-ring-2,ip-hash-54,GH,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,b100e8be-9af6-4828-9710-8607a20ae86f,txn-012830,2748.13,GHS,2025-02-14T21:05:00Z,GAMBLING,,device-ring-3,ip-hash-28,GB,MOBILE,CONFIRMED_FRAUD,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,69d034c0-0f8e-4f2b-b81e-1af34432761b,txn-012831,399.58,USD,2025-02-14T21:10:00Z,CRYPTO,,device-ring-1,ip-hash-68,NG,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,5c88eade-5006-4127-9a89-090cd48e5dce,txn-012832,5696.32,GHS,2025-02-14T21:15:00Z,RETAIL,,device-ring-3,ip-hash-72,US,WEB,CONFIRMED_FRAUD,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,aff77baa-f8d1-440e-9d72-d610bd25b1e0,txn-012833,342.55,GHS,2025-02-14T21:20:00Z,GAMBLING,,device-015,ip-hash-127,GH,WEB,CONFIRMED_LEGIT,ANALYST,
550e8400-e29b-41d4-a716-446655440000,6d3cbed7-d60a-4c2a-87fc-b0cc83f7d5bb,txn-012834,449.05,GHS,2025-02-14T21:25:00Z,CRYPTO,,device-ring-4,ip-hash-111,US,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,3ccffe7f-49d3-4714-ad46-beeb3096ec14,txn-012835,2365.32,USD,2025-02-14T21:30:00Z,RETAIL,,device-ring-1,ip-hash-35,US,WEB,CONFIRMED_FRAUD,ANALYST,
550e8400-e29b-41d4-a716-446655440000,98fbb92e-c90d-4e6a-8b20-8f73c53711ff,txn-012836,491.24,GHS,2025-02-14T21:35:00Z,RETAIL,,device-035,ip-hash-99,GH,MOBILE,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,b2e12be3-69df-4da0-9a61-00763fb1e424,txn-012837,236.52,GHS,2025-02-14T21:40:00Z,RETAIL,,device-014,ip-hash-56,GB,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,65ee485e-1512-419c-b769-54d0a3d50c48,txn-012838,696.04,GHS,2025-02-14T21:45:00Z,RETAIL,,device-ring-1,ip-hash-58,US,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,1e75f7de-4a54-432c-8a46-fc89fbdb7b4b,txn-012839,4812.81,GHS,2025-02-14T21:50:00Z,CRYPTO,,device-ring-3,ip-hash-26,US,MOBILE,CONFIRMED_FRAUD,ANALYST,
550e8400-e29b-41d4-a716-446655440000,69d034c0-0f8e-4f2b-b81e-1af34432761b,txn-012840,3914.6,GHS,2025-02-14T21:55:00Z,GAMBLING,,device-ring-1,ip-hash-167,US,WEB,CONFIRMED_FRAUD,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,f807dec4-19d5-4ea1-a4a4-58823419a68f,txn-012841,323.47,GHS,2025-02-14T22:00:00Z,RETAIL,,device-ring-1,ip-hash-13,GH,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,6d3cbed7-d60a-4c2a-87fc-b0cc83f7d5bb,txn-012842,2925.63,USD,2025-02-14T22:05:00Z,CRYPTO,,device-ring-4,ip-hash-72,US,WEB,CONFIRMED_FRAUD,ANALYST,
550e8400-e29b-41d4-a716-446655440000,3ccffe7f-49d3-4714-ad46-beeb3096ec14,txn-012843,656.02,GHS,2025-02-14T22:10:00Z,CRYPTO,,device-ring-1,ip-hash-168,NG,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,452f5ae2-636f-4025-908d-0705f643f73b,txn-012844,249.01,USD,2025-02-14T22:15:00Z,RETAIL,,device-ring-4,ip-hash-113,US,WEB,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,ccc4bb6f-f9dc-4f4f-9f4d-a697181a299d,txn-012845,633.26,GHS,2025-02-14T22:20:00Z,RETAIL,,device-ring-3,ip-hash-62,NG,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,870e7114-6f54-4a8f-9781-b7f36ac66231,txn-012846,371.63,GHS,2025-02-14T22:25:00Z,RETAIL,,device-033,ip-hash-87,NG,WEB,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,5c8114de-e9a4-4828-8a5e-43064309d308,txn-012847,832.99,USD,2025-02-14T22:30:00Z,RETAIL,,device-036,ip-hash-4,NG,MOBILE,CONFIRMED_LEGIT,ANALYST,
550e8400-e29b-41d4-a716-446655440000,358177b9-20c2-4b00-ba68-55985805620c,txn-012848,6882.9,GHS,2025-02-14T22:35:00Z,CRYPTO,,device-031,ip-hash-100,NG,WEB,CONFIRMED_FRAUD,ANALYST,
550e8400-e29b-41d4-a716-446655440000,1e75f7de-4a54-432c-8a46-fc89fbdb7b4b,txn-012849,461.03,USD,2025-02-14T22:40:00Z,RETAIL,,device-022,ip-hash-6,NG,WEB,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,870e7114-6f54-4a8f-9781-b7f36ac66231,txn-012850,5033.81,GHS,2025-02-14T22:45:00Z,CRYPTO,,device-033,ip-hash-60,GB,WEB,CONFIRMED_FRAUD,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,9bccf3ab-6750-4a4b-af5f-c21986b54b2b,txn-012851,2595.06,USD,2025-02-14T22:50:00Z,CRYPTO,,device-ring-2,ip-hash-73,GB,MOBILE,CONFIRMED_FRAUD,ANALYST,
550e8400-e29b-41d4-a716-446655440000,6d3cbed7-d60a-4c2a-87fc-b0cc83f7d5bb,txn-012852,896.14,GHS,2025-02-14T22:55:00Z,RETAIL,,device-ring-4,ip-hash-129,GH,MOBILE,FALSE_POSITIVE,ANALYST,
550e8400-e29b-41d4-a716-446655440000,a7802210-ce09-4250-9ac3-150c8d7e1671,txn-012853,664.97,GHS,2025-02-14T23:00:00Z,RETAIL,,device-ring-2,ip-hash-156,US,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,aed6b8c0-185d-43f8-9992-caca9f8fbb60,txn-012854,5833.55,GHS,2025-02-14T23:05:00Z,RETAIL,,device-029,ip-hash-143,US,WEB,CONFIRMED_FRAUD,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,1133b671-5057-4b88-89c3-4683f20ffc4e,txn-012855,42.82,USD,2025-02-14T23:10:00Z,GAMBLING,,device-ring-2,ip-hash-143,GH,WEB,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,b2e12be3-69df-4da0-9a61-00763fb1e424,txn-012856,1880.31,GHS,2025-02-14T23:15:00Z,CRYPTO,,device-ring-2,ip-hash-92,GB,WEB,CONFIRMED_FRAUD,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,e44d2b32-8770-4e67-a85e-8a7116423136,txn-012857,399.09,GHS,2025-02-14T23:20:00Z,RETAIL,,device-034,ip-hash-149,GB,WEB,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,05125ad5-15c9-4b08-8f94-3a158a9636a1,txn-012858,191.21,GHS,2025-02-14T23:25:00Z,RETAIL,,device-ring-1,ip-hash-106,NG,MOBILE,CONFIRMED_LEGIT,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,05125ad5-15c9-4b08-8f94-3a158a9636a1,txn-012859,881.64,GHS,2025-02-14T23:30:00Z,RETAIL,,device-ring-1,ip-hash-90,NG,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,05125ad5-15c9-4b08-8f94-3a158a9636a1,txn-012860,5866.33,USD,2025-02-14T23:35:00Z,GAMBLING,,device-007,ip-hash-33,NG,MOBILE,CONFIRMED_FRAUD,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,810e2dd3-abdb-4e34-9635-768329a8c141,txn-012861,6514.34,USD,2025-02-14T23:40:00Z,RETAIL,,device-013,ip-hash-125,GB,MOBILE,CONFIRMED_FRAUD,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,994ecb98-12bf-456d-ac71-00ed63da4fad,txn-012862,729.41,GHS,2025-02-14T23:45:00Z,RETAIL,,device-ring-3,ip-hash-75,NG,MOBILE,FALSE_POSITIVE,CHARGEBACK,
550e8400-e29b-41d4-a716-446655440000,ba771635-50ef-44f5-b882-81fa0d487271,txn-012863,6001.71,USD,2025-02-14T23:50:00Z,RETAIL,,device-ring-3,ip-hash-120,NG,WEB,CONFIRMED_FRAUD,ANALYST,
550e8400-e29b-41d4-a716-446655440000,b100e8be-9af6-4828-9710-8607a20ae86f,txn-012864,868.51,USD,2025-02-14T23:55:00Z,RETAIL,,device-019,ip-hash-100,GH,WEB,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,810e2dd3-abdb-4e34-9635-768329a8c141,txn-012865,249.46,USD,2025-02-15T00:00:00Z,RETAIL,,device-ring-2,ip-hash-35,GH,MOBILE,FALSE_POSITIVE,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,de01a930-3760-46f6-aaa0-6d5343eb6978,txn-012866,6768.27,GHS,2025-02-15T00:05:00Z,CRYPTO,,device-005,ip-hash-155,GB,MOBILE,CONFIRMED_FRAUD,SYSTEM,
550e8400-e29b-41d4-a716-446655440000,65ee485e-1512-419c-b769-54d0a3d50c48,txn-012867,5136.98,USD,2025-02-15T00:10:00Z,CRYPTO,,device-ring-1,ip-hash-19,US,WEB,CONFIRMED_FRAUD,ANALYST,
